QueryId,EntityId,Relevance
INEX_LD-2012317,"<dbpedia:CWA_New_Blood_Dagger>",0
INEX_LD-2012317,"<dbpedia:Cable_railway>",0
INEX_LD-2012317,"<dbpedia:Canal_inclined_plane>",0
INEX_LD-2012317,"<dbpedia:Car_gwyllt>",0
INEX_LD-2012317,"<dbpedia:Cloak_and_dagger>",0
INEX_LD-2012317,"<dbpedia:Conkers>",0
INEX_LD-2012317,"<dbpedia:Corey_Ford>",0
INEX_LD-2012317,"<dbpedia:Crime_Writers'_Association>",0
INEX_LD-2012317,"<dbpedia:D._H._Lawrence>",0
INEX_LD-2012317,"<dbpedia:Dagger-axe>",0
INEX_LD-2012317,"<dbpedia:Dagger>",0
INEX_LD-2012317,"<dbpedia:Dagger_category>",0
INEX_LD-2012317,"<dbpedia:Dagger_compact_category>",0
INEX_LD-2012317,"<dbpedia:Dagger_of_Daggers>",0
INEX_LD-2012317,"<dbpedia:Day_Break_Illusion>",0
INEX_LD-2012317,"<dbpedia:Deadly_Web>",0
INEX_LD-2012317,"<dbpedia:Diabolik_Lovers>",0
INEX_LD-2012317,"<dbpedia:Duzmo_Motorcycles>",0
INEX_LD-2012317,"<dbpedia:Edward_Garnett>",0
INEX_LD-2012317,"<dbpedia:Edward_Grierson>",0
INEX_LD-2012317,"<dbpedia:English_novel>",0
INEX_LD-2012317,"<dbpedia:Ernest_Shenton>",0
INEX_LD-2012317,"<dbpedia:Fafhrd_and_the_Gray_Mouser>",0
INEX_LD-2012317,"<dbpedia:Fairbairn–Sykes_fighting_knife>",0
INEX_LD-2012317,"<dbpedia:Fathers_and_Sons_(novel)>",0
INEX_LD-2012317,"<dbpedia:Foxton_Locks>",0
INEX_LD-2012317,"<dbpedia:Gold_Dagger>",0
INEX_LD-2012317,"<dbpedia:Hay_Inclined_Plane>",0
INEX_LD-2012317,"<dbpedia:Heliotrope_(color)>",0
INEX_LD-2012317,"<dbpedia:Hunting_dagger>",0
INEX_LD-2012317,"<dbpedia:Inclined_plane>",0
INEX_LD-2012317,"<dbpedia:Inclined_plane_(disambiguation)>",0
INEX_LD-2012317,"<dbpedia:Inclined_tower>",0
INEX_LD-2012317,"<dbpedia:John_Harvey_(author)>",0
INEX_LD-2012317,"<dbpedia:Künstlerroman>",0
INEX_LD-2012317,"<dbpedia:Lady_Bay,_West_Bridgford>",0
INEX_LD-2012317,"<dbpedia:Lamella_clarifier>",0
INEX_LD-2012317,"<dbpedia:Lee_Child>",0
INEX_LD-2012317,"<dbpedia:List_of_fiction_works_made_into_feature_films_(S-Z)>",0
INEX_LD-2012317,"<dbpedia:List_of_most_commonly_challenged_books_in_the_United_States>",0
INEX_LD-2012317,"<dbpedia:London_in_fiction>",0
INEX_LD-2012317,"<dbpedia:Macharomancy>",0
INEX_LD-2012317,"<dbpedia:Maps_for_Lost_Lovers>",0
INEX_LD-2012317,"<dbpedia:Marcus_Ummidius_Quadratus_Annianus>",0
INEX_LD-2012317,"<dbpedia:Marvel_Graphic_Novel>",0
INEX_LD-2012317,"<dbpedia:Midnight_Plus_One>",0
INEX_LD-2012317,"<dbpedia:Mo_Hayder>",0
INEX_LD-2012317,"<dbpedia:Modern_Library_100_Best_Novels>",0
INEX_LD-2012317,"<dbpedia:Morris_Canal>",0
INEX_LD-2012317,"<dbpedia:Nesh>",0
INEX_LD-2012317,"<dbpedia:Nora_Fry_Lavrin>",0
INEX_LD-2012317,"<dbpedia:Only_Lovers_Left_Alive_(novel)>",0
INEX_LD-2012317,"<dbpedia:Parrying_dagger>",0
INEX_LD-2012317,"<dbpedia:Peter_Temple>",0
INEX_LD-2012317,"<dbpedia:Powertec_RPA>",0
INEX_LD-2012317,"<dbpedia:Psych_(season_6)>",0
INEX_LD-2012317,"<dbpedia:Pugio>",0
INEX_LD-2012317,"<dbpedia:Push_dagger>",0
INEX_LD-2012317,"<dbpedia:Retiarius>",0
INEX_LD-2012317,"<dbpedia:Roderic_Culver>",0
INEX_LD-2012317,"<dbpedia:Roger_de_Coverley>",0
INEX_LD-2012317,"<dbpedia:Rondel_dagger>",0
INEX_LD-2012317,"<dbpedia:Ronquières_inclined_plane>",0
INEX_LD-2012317,"<dbpedia:Ruth_Rendell>",0
INEX_LD-2012317,"<dbpedia:Saint-Louis-Arzviller_inclined_plane>",0
INEX_LD-2012317,"<dbpedia:Samuel_Diescher>",0
INEX_LD-2012317,"<dbpedia:Sexual_inversion_(sexology)>",0
INEX_LD-2012317,"<dbpedia:Sons_and_Lovers>",2
INEX_LD-2012317,"<dbpedia:Sons_and_Lovers_(1960_film)>",1
INEX_LD-2012317,"<dbpedia:Sons_and_Lovers_(1981_TV_serial)>",1
INEX_LD-2012317,"<dbpedia:South_Hadley_Canal>",0
INEX_LD-2012317,"<dbpedia:Stephen_Whittaker>",0
INEX_LD-2012317,"<dbpedia:Sudarshan_Sahoo>",0
INEX_LD-2012317,"<dbpedia:Swiss_dagger>",0
INEX_LD-2012317,"<dbpedia:The_Big_Read>",0
INEX_LD-2012317,"<dbpedia:The_Cambridge_Edition_of_the_Letters_and_Works_of_D._H._Lawrence>",0
INEX_LD-2012317,"<dbpedia:The_Dagger_of_Kamui>",0
INEX_LD-2012317,"<dbpedia:The_Path_of_Daggers>",0
INEX_LD-2012317,"<dbpedia:The_Rainbow>",0
INEX_LD-2012317,"<dbpedia:The_Right_Attitude_to_Rain>",0
INEX_LD-2012317,"<dbpedia:The_Sunday_Philosophy_Club_Series>",0
INEX_LD-2012317,"<dbpedia:The_Trespasser_(novel)>",0
INEX_LD-2012317,"<dbpedia:Therese_(novel)>",0
INEX_LD-2012317,"<dbpedia:Tom_Clancy_bibliography>",0
INEX_LD-2012317,"<dbpedia:Water_slope>",0
INEX_LD-2012317,"<dbpedia:Waṣf>",0
INEX_LD-2012317,"<dbpedia:Whatstandwell>",0
INEX_LD-2012317,"<dbpedia:Women_as_Lovers_(novel)>",0
INEX_LD-2012319,"<dbpedia:Alice_Munro>",1
INEX_LD-2012319,"<dbpedia:Balanak_Bonihar_O_Pallavi>",0
INEX_LD-2012319,"<dbpedia:Boys_and_Girls_(short_story)>",0
INEX_LD-2012319,"<dbpedia:Crown_of_Stars>",0
INEX_LD-2012319,"<dbpedia:Dance_of_the_Happy_Shades>",0
INEX_LD-2012319,"<dbpedia:Dear_Life>",0
INEX_LD-2012319,"<dbpedia:Enough_Is_Too_Much_Already>",0
INEX_LD-2012319,"<dbpedia:Free_Radicals_(short_story)>",0
INEX_LD-2012319,"<dbpedia:Friend_of_My_Youth>",1
INEX_LD-2012319,"<dbpedia:Hateship,_Friendship,_Courtship,_Loveship,_Marriage>",0
INEX_LD-2012319,"<dbpedia:How_I_Met_My_Husband>",0
INEX_LD-2012319,"<dbpedia:Jhumpa_Lahiri>",0
INEX_LD-2012319,"<dbpedia:List_of_short_stories_by_Alice_Munro>",2
INEX_LD-2012319,"<dbpedia:Lives_of_Girls_and_Women>",0
INEX_LD-2012319,"<dbpedia:Madeleine_Thien>",0
INEX_LD-2012319,"<dbpedia:No_Love_Lost_(book)>",0
INEX_LD-2012319,"<dbpedia:O._Henry_Award>",0
INEX_LD-2012319,"<dbpedia:Open_Secrets>",2
INEX_LD-2012319,"<dbpedia:Runaway_(book)>",0
INEX_LD-2012319,"<dbpedia:Saki>",0
INEX_LD-2012319,"<dbpedia:Selected_Stories>",0
INEX_LD-2012319,"<dbpedia:Short_story>",0
INEX_LD-2012319,"<dbpedia:Short_story_collection>",0
INEX_LD-2012319,"<dbpedia:Something_I've_Been_Meaning_to_Tell_You>",0
INEX_LD-2012319,"<dbpedia:The_Ascent_of_Wonder:_The_Evolution_of_Hard_SF>",0
INEX_LD-2012319,"<dbpedia:The_Early_Fears>",0
INEX_LD-2012319,"<dbpedia:The_Love_of_a_Good_Woman>",0
INEX_LD-2012319,"<dbpedia:The_Moons_of_Jupiter>",0
INEX_LD-2012319,"<dbpedia:The_Moons_of_Jupiter_(short_story)>",0
INEX_LD-2012319,"<dbpedia:The_Penguin_Anthology_of_Stories_by_Canadian_Women>",0
INEX_LD-2012319,"<dbpedia:The_Portrait_(Gogol_short_story)>",0
INEX_LD-2012319,"<dbpedia:The_Progress_of_Love>",0
INEX_LD-2012319,"<dbpedia:The_View_from_Castle_Rock>",0
INEX_LD-2012319,"<dbpedia:Too_Much_Happiness>",2
INEX_LD-2012319,"<dbpedia:Vintage_Munro>",0
INEX_LD-2012319,"<dbpedia:Year's_Best_Fantasy_and_Horror>",0
INEX_LD-2012323,"<dbpedia:Allison_Glacier_(Heard_Island)>",0
INEX_LD-2012323,"<dbpedia:Antarctic_Peninsula>",0
INEX_LD-2012323,"<dbpedia:Antarctic_Specially_Protected_Area>",0
INEX_LD-2012323,"<dbpedia:Antarctica>",0
INEX_LD-2012323,"<dbpedia:Arkís>",0
INEX_LD-2012323,"<dbpedia:Artemis_Fowl:_The_Atlantis_Complex>",0
INEX_LD-2012323,"<dbpedia:Aurora_Glacier_(Antarctica)>",0
INEX_LD-2012323,"<dbpedia:Austfonna>",0
INEX_LD-2012323,"<dbpedia:Ball_Glacier_(James_Ross_Island)>",0
INEX_LD-2012323,"<dbpedia:Baudissin_Glacier>",0
INEX_LD-2012323,"<dbpedia:Borchgrevink_Glacier>",0
INEX_LD-2012323,"<dbpedia:Breiðamerkurjökull>",1
INEX_LD-2012323,"<dbpedia:British_Columbia_Coast>",0
INEX_LD-2012323,"<dbpedia:Bulgarian_toponyms_in_Antarctica_P>",0
INEX_LD-2012323,"<dbpedia:Bulgarian_toponyms_in_Antarctica_S>",0
INEX_LD-2012323,"<dbpedia:Bárðarbunga>",1
INEX_LD-2012323,"<dbpedia:Challenger_Glacier>",0
INEX_LD-2012323,"<dbpedia:Chippewas_of_Georgina_Island_First_Nation>",0
INEX_LD-2012323,"<dbpedia:Christensen_Glacier_(Bouvet_Island)>",0
INEX_LD-2012323,"<dbpedia:College_Fjord>",0
INEX_LD-2012323,"<dbpedia:Comox_Glacier>",0
INEX_LD-2012323,"<dbpedia:Compton_Glacier>",0
INEX_LD-2012323,"<dbpedia:Cook_Glacier>",0
INEX_LD-2012323,"<dbpedia:Deacock_Glacier>",0
INEX_LD-2012323,"<dbpedia:Debenham_(disambiguation)>",0
INEX_LD-2012323,"<dbpedia:Downes_Glacier>",0
INEX_LD-2012323,"<dbpedia:Ealey_Glacier>",0
INEX_LD-2012323,"<dbpedia:Elephant_seal>",0
INEX_LD-2012323,"<dbpedia:Erebus_Glacier>",0
INEX_LD-2012323,"<dbpedia:Fiftyone_Glacier>",0
INEX_LD-2012323,"<dbpedia:First_Nations_in_Ontario>",0
INEX_LD-2012323,"<dbpedia:Flandres_Bay>",0
INEX_LD-2012323,"<dbpedia:Gain_Glacier>",0
INEX_LD-2012323,"<dbpedia:Geography_of_Colombia>",0
INEX_LD-2012323,"<dbpedia:Geography_of_Iceland>",1
INEX_LD-2012323,"<dbpedia:Glacial_lake_outburst_flood>",0
INEX_LD-2012323,"<dbpedia:Glacier>",0
INEX_LD-2012323,"<dbpedia:Glacier_Bay_Basin>",0
INEX_LD-2012323,"<dbpedia:Glaciers_of_New_Zealand>",1
INEX_LD-2012323,"<dbpedia:Glaciers_on_Mars>",0
INEX_LD-2012323,"<dbpedia:Gotley_Glacier>",0
INEX_LD-2012323,"<dbpedia:Hans_Wilhelmsson_Ahlmann>",0
INEX_LD-2012323,"<dbpedia:Heard_Island_glaciers>",1
INEX_LD-2012323,"<dbpedia:Heroic_Age_of_Antarctic_Exploration>",0
INEX_LD-2012323,"<dbpedia:Hobbs_Glacier_(James_Ross_Island)>",0
INEX_LD-2012323,"<dbpedia:Hofsjökull>",1
INEX_LD-2012323,"<dbpedia:Huntress_Glacier>",0
INEX_LD-2012323,"<dbpedia:Huron_Glacier>",0
INEX_LD-2012323,"<dbpedia:Ice_calving>",0
INEX_LD-2012323,"<dbpedia:Juneau_Icefield>",0
INEX_LD-2012323,"<dbpedia:Jökulsárgljúfur_National_Park>",0
INEX_LD-2012323,"<dbpedia:Jökulsárlón>",1
INEX_LD-2012323,"<dbpedia:Kamchiya_Glacier>",0
INEX_LD-2012323,"<dbpedia:Kodiak_Archipelago>",0
INEX_LD-2012323,"<dbpedia:Kvitøyjøkulen>",0
INEX_LD-2012323,"<dbpedia:Lake_of_the_Woods>",0
INEX_LD-2012323,"<dbpedia:Langjökull>",2
INEX_LD-2012323,"<dbpedia:Laubeuf_Fjord>",0
INEX_LD-2012323,"<dbpedia:Laurentide_ice_sheet>",0
INEX_LD-2012323,"<dbpedia:Lava>",0
INEX_LD-2012323,"<dbpedia:List_of_Indian_reserves_in_British_Columbia>",0
INEX_LD-2012323,"<dbpedia:List_of_Indian_reserves_in_Canada>",0
INEX_LD-2012323,"<dbpedia:List_of_Indian_reserves_in_Canada_by_population>",0
INEX_LD-2012323,"<dbpedia:List_of_glaciers>",0
INEX_LD-2012323,"<dbpedia:List_of_glaciers_in_Europe>",1
INEX_LD-2012323,"<dbpedia:List_of_glaciers_in_the_Antarctic>",0
INEX_LD-2012323,"<dbpedia:List_of_glaciers_of_Iceland>",2
INEX_LD-2012323,"<dbpedia:McLeod_Glacier_(South_Orkney_Islands)>",0
INEX_LD-2012323,"<dbpedia:Murgash_Glacier>",0
INEX_LD-2012323,"<dbpedia:Nioghalvfjerdsbrae>",0
INEX_LD-2012323,"<dbpedia:Nordenskjöld_Glacier>",0
INEX_LD-2012323,"<dbpedia:Outline_of_New_Zealand>",0
INEX_LD-2012323,"<dbpedia:Pemberton_Icefield>",0
INEX_LD-2012323,"<dbpedia:Petermann_Glacier>",0
INEX_LD-2012323,"<dbpedia:Pine_Island_Glacier>",0
INEX_LD-2012323,"<dbpedia:Polar_Record_Glacier>",0
INEX_LD-2012323,"<dbpedia:Posadowsky_Glacier_(Bouvet_Island)>",0
INEX_LD-2012323,"<dbpedia:Prestahnúkur>",1
INEX_LD-2012323,"<dbpedia:Retreat_of_glaciers_since_1850>",0
INEX_LD-2012323,"<dbpedia:Riesco_Island>",0
INEX_LD-2012323,"<dbpedia:Robertson_Bay>",0
INEX_LD-2012323,"<dbpedia:Schmidt_Glacier>",0
INEX_LD-2012323,"<dbpedia:Scientific_Committee_on_Antarctic_Research>",0
INEX_LD-2012323,"<dbpedia:Seabird_Island_First_Nation>",0
INEX_LD-2012323,"<dbpedia:Severny_Island_ice_cap>",0
INEX_LD-2012323,"<dbpedia:Skaftafell>",0
INEX_LD-2012323,"<dbpedia:Skagit_County,_Washington>",0
INEX_LD-2012323,"<dbpedia:South_Constituency>",0
INEX_LD-2012323,"<dbpedia:South_Georgia_and_the_South_Sandwich_Islands>",0
INEX_LD-2012323,"<dbpedia:South_Island>",0
INEX_LD-2012323,"<dbpedia:South_Tahoma_Glacier>",0
INEX_LD-2012323,"<dbpedia:Stancomb-Wills_Glacier>",0
INEX_LD-2012323,"<dbpedia:Stikine_Icecap>",0
INEX_LD-2012323,"<dbpedia:Subantarctic>",0
INEX_LD-2012323,"<dbpedia:Teteven_Glacier>",0
INEX_LD-2012323,"<dbpedia:Thordarhyrna>",1
INEX_LD-2012323,"<dbpedia:Thórsmörk>",1
INEX_LD-2012323,"<dbpedia:Vahsel_Glacier>",1
INEX_LD-2012323,"<dbpedia:Vatnajökull>",2
INEX_LD-2012323,"<dbpedia:Vatnajökull_National_Park>",1
INEX_LD-2012323,"<dbpedia:Vincennes_Bay>",0
INEX_LD-2012323,"<dbpedia:Volcanology_of_Canada>",0
INEX_LD-2012323,"<dbpedia:Wasauksing_First_Nation>",0
INEX_LD-2012323,"<dbpedia:Wrangell–St._Elias_National_Park_and_Preserve>",0
INEX_LD-2012327,"<dbpedia:1919_in_literature>",0
INEX_LD-2012327,"<dbpedia:1948_in_literature>",0
INEX_LD-2012327,"<dbpedia:1987_in_literature>",0
INEX_LD-2012327,"<dbpedia:1988_in_literature>",0
INEX_LD-2012327,"<dbpedia:2007_Nobel_Peace_Prize>",0
INEX_LD-2012327,"<dbpedia:A_Turn_in_the_South>",0
INEX_LD-2012327,"<dbpedia:African-American_literature>",1
INEX_LD-2012327,"<dbpedia:African_literature>",0
INEX_LD-2012327,"<dbpedia:Alan_Paton>",0
INEX_LD-2012327,"<dbpedia:Alice_Munro>",0
INEX_LD-2012327,"<dbpedia:American_literature>",0
INEX_LD-2012327,"<dbpedia:Art,_Truth_and_Politics>",0
INEX_LD-2012327,"<dbpedia:Beloved_(novel)>",1
INEX_LD-2012327,"<dbpedia:Chinua_Achebe>",1
INEX_LD-2012327,"<dbpedia:Cry,_the_Beloved_Country>",0
INEX_LD-2012327,"<dbpedia:Disgrace>",0
INEX_LD-2012327,"<dbpedia:Doris_Lessing>",0
INEX_LD-2012327,"<dbpedia:Drückender_Tango>",0
INEX_LD-2012327,"<dbpedia:English_literature>",0
INEX_LD-2012327,"<dbpedia:Este_sau_nu_este_Ion>",0
INEX_LD-2012327,"<dbpedia:French_literature>",0
INEX_LD-2012327,"<dbpedia:Hunger_und_Seide>",0
INEX_LD-2012327,"<dbpedia:Ig_Nobel_Prize>",0
INEX_LD-2012327,"<dbpedia:Isaac_Bashevis_Singer>",0
INEX_LD-2012327,"<dbpedia:J._M._Coetzee>",0
INEX_LD-2012327,"<dbpedia:J._M._G._Le_Clézio>",0
INEX_LD-2012327,"<dbpedia:Jazz_(novel)>",0
INEX_LD-2012327,"<dbpedia:List_of_African-American_writers>",1
INEX_LD-2012327,"<dbpedia:List_of_Christian_Nobel_laureates>",0
INEX_LD-2012327,"<dbpedia:List_of_Egyptian_writers>",0
INEX_LD-2012327,"<dbpedia:List_of_Muslim_Nobel_laureates>",0
INEX_LD-2012327,"<dbpedia:List_of_Nobel_Peace_Prize_laureates>",1
INEX_LD-2012327,"<dbpedia:List_of_Nobel_laureates>",0
INEX_LD-2012327,"<dbpedia:List_of_Nobel_laureates_in_Literature>",0
INEX_LD-2012327,"<dbpedia:List_of_Rutgers_University_people>",0
INEX_LD-2012327,"<dbpedia:List_of_black_Nobel_laureates>",0
INEX_LD-2012327,"<dbpedia:List_of_female_Nobel_laureates>",0
INEX_LD-2012327,"<dbpedia:List_of_literary_awards>",0
INEX_LD-2012327,"<dbpedia:Literature>",0
INEX_LD-2012327,"<dbpedia:Margaret_Garner>",0
INEX_LD-2012327,"<dbpedia:Mario_Vargas_Llosa>",0
INEX_LD-2012327,"<dbpedia:Nadine_Gordimer>",0
INEX_LD-2012327,"<dbpedia:Naguib_Mahfouz>",0
INEX_LD-2012327,"<dbpedia:Neustadt_International_Prize_for_Literature>",0
INEX_LD-2012327,"<dbpedia:Nigerian_literature>",0
INEX_LD-2012327,"<dbpedia:Nobel_Committee>",0
INEX_LD-2012327,"<dbpedia:Nobel_Memorial_Prize_in_Economic_Sciences>",0
INEX_LD-2012327,"<dbpedia:Nobel_Peace_Prize>",0
INEX_LD-2012327,"<dbpedia:Nobel_Prize>",0
INEX_LD-2012327,"<dbpedia:Nobel_Prize_controversies>",0
INEX_LD-2012327,"<dbpedia:Nobel_Prize_in_Chemistry>",0
INEX_LD-2012327,"<dbpedia:Nobel_Prize_in_Literature>",0
INEX_LD-2012327,"<dbpedia:Nobel_Prize_in_Physics>",0
INEX_LD-2012327,"<dbpedia:Nobel_Prize_in_Physiology_or_Medicine>",0
INEX_LD-2012327,"<dbpedia:Nobel_laureates_of_India>",0
INEX_LD-2012327,"<dbpedia:Orhan_Pamuk>",1
INEX_LD-2012327,"<dbpedia:Paradise_(novel)>",1
INEX_LD-2012327,"<dbpedia:Pearl_S._Buck>",0
INEX_LD-2012327,"<dbpedia:Pulitzer_Prize_for_Fiction>",0
INEX_LD-2012327,"<dbpedia:Ralph_Bunche>",2
INEX_LD-2012327,"<dbpedia:Saul_Bellow>",0
INEX_LD-2012327,"<dbpedia:Sinclair_Lewis>",1
INEX_LD-2012327,"<dbpedia:Song_of_Solomon_(novel)>",0
INEX_LD-2012327,"<dbpedia:South_African_literature>",0
INEX_LD-2012327,"<dbpedia:Southern_literature>",0
INEX_LD-2012327,"<dbpedia:Sula_(novel)>",1
INEX_LD-2012327,"<dbpedia:The_Solitude_of_Latin_America>",0
INEX_LD-2012327,"<dbpedia:The_Sweetest_Dream>",0
INEX_LD-2012327,"<dbpedia:Thomas_Mann>",0
INEX_LD-2012327,"<dbpedia:Toni_Morrison>",0
INEX_LD-2012327,"<dbpedia:V._S._Naipaul>",0
INEX_LD-2012327,"<dbpedia:Waiting_for_the_Barbarians>",0
INEX_LD-2012327,"<dbpedia:Wole_Soyinka>",1
INEX_LD-2012327,"<dbpedia:Wole_Soyinka_Prize_for_Literature_in_Africa>",0
INEX_LD-2012327,"<dbpedia:World_Book_Club>",0
INEX_LD-2012331,"<dbpedia:Anyangcheon>",1
INEX_LD-2012331,"<dbpedia:Battle_of_the_Imjin_River>",0
INEX_LD-2012331,"<dbpedia:China_Factory_(restaurant)>",0
INEX_LD-2012331,"<dbpedia:Chinatowns_in_Asia>",0
INEX_LD-2012331,"<dbpedia:Chinese_People's_Volunteer_Army_order_of_battle>",0
INEX_LD-2012331,"<dbpedia:Chinese_Spring_Offensive>",0
INEX_LD-2012331,"<dbpedia:Chinese_people_in_Korea>",0
INEX_LD-2012331,"<dbpedia:Chunghwa_TV>",0
INEX_LD-2012331,"<dbpedia:Communist_Party_of_Korea>",0
INEX_LD-2012331,"<dbpedia:Dejan_Damjanović>",0
INEX_LD-2012331,"<dbpedia:Demographics_of_South_Korea>",0
INEX_LD-2012331,"<dbpedia:Derung_people>",0
INEX_LD-2012331,"<dbpedia:Dobong_District>",0
INEX_LD-2012331,"<dbpedia:Dongjak_District>",0
INEX_LD-2012331,"<dbpedia:East_Asia>",0
INEX_LD-2012331,"<dbpedia:Ethnic_Chinese_in_Russia>",0
INEX_LD-2012331,"<dbpedia:Ethnic_groups_in_Chinese_history>",0
INEX_LD-2012331,"<dbpedia:Ethnic_minorities_in_China>",0
INEX_LD-2012331,"<dbpedia:Gangnam_District>",0
INEX_LD-2012331,"<dbpedia:Geography_of_South_Korea>",1
INEX_LD-2012331,"<dbpedia:Geum_River>",0
INEX_LD-2012331,"<dbpedia:Gimpo>",0
INEX_LD-2012331,"<dbpedia:Gimpo_International_Airport>",0
INEX_LD-2012331,"<dbpedia:Han_Chinese>",1
INEX_LD-2012331,"<dbpedia:Han_Chinese_subgroups>",0
INEX_LD-2012331,"<dbpedia:Han_River_(Korea)>",1
INEX_LD-2012331,"<dbpedia:Han_Xianchu>",0
INEX_LD-2012331,"<dbpedia:Hedong_Korean_Ethnic_Township>",0
INEX_LD-2012331,"<dbpedia:History_of_Korea>",0
INEX_LD-2012331,"<dbpedia:Hyelim>",0
INEX_LD-2012331,"<dbpedia:Index_of_Korea-related_articles>",0
INEX_LD-2012331,"<dbpedia:Indians_in_Korea>",0
INEX_LD-2012331,"<dbpedia:Jang_Soo-young>",0
INEX_LD-2012331,"<dbpedia:Jilin>",0
INEX_LD-2012331,"<dbpedia:Jongno_District>",0
INEX_LD-2012331,"<dbpedia:Jung_District,_Seoul>",0
INEX_LD-2012331,"<dbpedia:Kim_Dong-jin>",0
INEX_LD-2012331,"<dbpedia:Kim_Jin-kyu>",0
INEX_LD-2012331,"<dbpedia:Kim_Ryeo-ryeong>",0
INEX_LD-2012331,"<dbpedia:Korea>",0
INEX_LD-2012331,"<dbpedia:Korean_Peninsula>",0
INEX_LD-2012331,"<dbpedia:Korean_War>",0
INEX_LD-2012331,"<dbpedia:Korean_reunification>",0
INEX_LD-2012331,"<dbpedia:Koreans>",0
INEX_LD-2012331,"<dbpedia:Koreans_in_China>",0
INEX_LD-2012331,"<dbpedia:Koreans_in_Japan>",0
INEX_LD-2012331,"<dbpedia:Koreatown>",0
INEX_LD-2012331,"<dbpedia:Koryo-saram>",0
INEX_LD-2012331,"<dbpedia:Lee_Myung-bak>",0
INEX_LD-2012331,"<dbpedia:List_of_Chinese_administrative_divisions_by_ethnic_group>",0
INEX_LD-2012331,"<dbpedia:List_of_contemporary_ethnic_groups>",0
INEX_LD-2012331,"<dbpedia:List_of_ethnic_groups_in_China>",1
INEX_LD-2012331,"<dbpedia:Malaysian_Chinese>",0
INEX_LD-2012331,"<dbpedia:Miracle_on_the_Han_River>",0
INEX_LD-2012331,"<dbpedia:Mongolians_in_South_Korea>",0
INEX_LD-2012331,"<dbpedia:Names_of_Seoul>",0
INEX_LD-2012331,"<dbpedia:Nanta_(show)>",0
INEX_LD-2012331,"<dbpedia:North_Korea>",0
INEX_LD-2012331,"<dbpedia:Nu_people>",0
INEX_LD-2012331,"<dbpedia:Overseas_Chinese>",0
INEX_LD-2012331,"<dbpedia:People's_Volunteer_Army>",0
INEX_LD-2012331,"<dbpedia:Russians_in_Korea>",0
INEX_LD-2012331,"<dbpedia:Sakhalin_Koreans>",0
INEX_LD-2012331,"<dbpedia:Samsung>",0
INEX_LD-2012331,"<dbpedia:Seorae_Village>",0
INEX_LD-2012331,"<dbpedia:Seoul>",0
INEX_LD-2012331,"<dbpedia:Seoul_Capital_Area>",0
INEX_LD-2012331,"<dbpedia:Seoul_National_University>",0
INEX_LD-2012331,"<dbpedia:South_Korea>",0
INEX_LD-2012331,"<dbpedia:Super_Junior-M>",0
INEX_LD-2012331,"<dbpedia:The_Eight_Gates_of_Seoul>",0
INEX_LD-2012331,"<dbpedia:The_Plaza_Hotel_Seoul>",0
INEX_LD-2012331,"<dbpedia:Third_Battle_of_Seoul>",0
INEX_LD-2012331,"<dbpedia:Uniq_(band)>",0
INEX_LD-2012331,"<dbpedia:Unrecognized_ethnic_groups_in_China>",0
INEX_LD-2012331,"<dbpedia:Yanbian_Korean_Autonomous_Prefecture>",0
INEX_LD-2012331,"<dbpedia:Yeongdeungpo_District>",0
INEX_LD-2012331,"<dbpedia:Yeouido>",0
INEX_LD-2012331,"<dbpedia:Yongsan_District>",0
INEX_LD-2012331,"<dbpedia:Yoon_Eun-hye>",0
INEX_LD-2012331,"<dbpedia:Yuanyang_County,_Yunnan>",0
INEX_LD-2012335,"<dbpedia:1958_US–UK_Mutual_Defence_Agreement>",0
INEX_LD-2012335,"<dbpedia:1965_Philippine_Sea_A-4_incident>",0
INEX_LD-2012335,"<dbpedia:2006_North_Korean_nuclear_test>",0
INEX_LD-2012335,"<dbpedia:2009_North_Korean_nuclear_test>",0
INEX_LD-2012335,"<dbpedia:2010_Nuclear_Security_Summit>",0
INEX_LD-2012335,"<dbpedia:596_(nuclear_test)>",0
INEX_LD-2012335,"<dbpedia:Anti-nuclear_movement>",0
INEX_LD-2012335,"<dbpedia:Anti-nuclear_movement_in_the_United_States>",0
INEX_LD-2012335,"<dbpedia:Anti-nuclear_protests>",0
INEX_LD-2012335,"<dbpedia:Atomic_bombings_of_Hiroshima_and_Nagasaki>",1
INEX_LD-2012335,"<dbpedia:Axis_of_evil>",0
INEX_LD-2012335,"<dbpedia:Doctrine_for_Joint_Nuclear_Operations>",0
INEX_LD-2012335,"<dbpedia:Donald_J._Hughes>",0
INEX_LD-2012335,"<dbpedia:Extraterritorial_jurisdiction>",0
INEX_LD-2012335,"<dbpedia:France_and_weapons_of_mass_destruction>",0
INEX_LD-2012335,"<dbpedia:History_of_nuclear_weapons>",0
INEX_LD-2012335,"<dbpedia:History_of_the_anti-nuclear_movement>",0
INEX_LD-2012335,"<dbpedia:Interim_Committee>",1
INEX_LD-2012335,"<dbpedia:International_Day_against_Nuclear_Tests>",0
INEX_LD-2012335,"<dbpedia:Iran_and_weapons_of_mass_destruction>",0
INEX_LD-2012335,"<dbpedia:Iraq_and_weapons_of_mass_destruction>",0
INEX_LD-2012335,"<dbpedia:Japan's_non-nuclear_weapons_policy>",0
INEX_LD-2012335,"<dbpedia:Japan_and_weapons_of_mass_destruction>",0
